Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
2968,148.0,0.0,0.0,285.0,8.0,54.0,91952.0,0.0,36.140666729722454,0.0,0.0,24482.09415626526,,,,,,,,,,,,,,,,,,,,,15.262191549036906,10.463254219637681,35.3872474938146,0.5980787216742487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2969,148.0,0.0,0.0,322.0,9.0,37.0,91989.0,0.0,23.84471980233907,0.0,0.0,24486.038009643555,,,,,,,,,,,,,,,,,,,,,10.015520610117173,7.376393399338532,23.52116434729498,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,148.0,0.0,0.0,355.0,10.0,33.0,92022.0,0.0,19.909997082747033,0.0,0.0,24489.72454881668,,,,,,,,,,,,,,,,,,,,,8.357445314580744,6.281926385872188,19.67352877137986,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2971,148.0,0.0,0.0,383.0,11.0,28.0,92050.0,0.0,10.238400059011544,0.0,0.0,24492.6465215683,,,,,,,,,,,,,,,,,,,,,5.089014527513538,4.145372800627244,10.166862541402175,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2972,148.0,0.0,0.0,412.0,12.0,29.0,92079.0,0.0,25.753084562219104,0.0,0.0,24495.77695965767,,,,,,,,,,,,,,,,,,,,,13.154281209976292,7.712471701856991,25.422429844388727,0.490054821946847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2973,148.0,0.0,0.0,444.0,13.0,32.0,92111.0,0.0,21.31464925018356,0.0,0.0,24499.190901756287,,,,,,,,,,,,,,,,,,,,,8.817339676269812,7.1875273783497615,21.074622551022426,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2974,148.0,0.0,0.0,460.0,14.0,16.0,92127.0,0.0,10.147781691342907,0.0,0.0,24501.131000995636,,,,,,,,,,,,,,,,,,,,,4.8921034779431025,3.151135594493731,10.089677300619755,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2975,148.0,0.0,0.0,492.0,15.0,32.0,92159.0,0.0,28.672334678021972,0.0,0.0,24504.445128917694,,,,,,,,,,,,,,,,,,,,,14.191366933735754,8.799543693357649,28.274732125661632,0.46007174980394694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2976,148.0,0.0,0.0,522.0,16.0,30.0,92189.0,0.0,23.476774301311234,0.0,0.0,24507.602492809296,,,,,,,,,,,,,,,,,,,,,11.395073741575608,7.482967981149849,23.181261430663863,0.3256065032881458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2977,148.0,0.0,0.0,567.0,17.0,45.0,92234.0,0.0,35.91139178923375,0.0,0.0,24512.109917640686,,,,,,,,,,,,,,,,,,,,,17.441313240779213,10.981878639597667,35.19689127906555,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2978,148.0,0.0,0.0,610.0,18.0,43.0,92277.0,0.0,29.68202945299218,0.0,0.0,24516.51123189926,,,,,,,,,,,,,,,,,,,,,11.848667844462371,9.580681524435487,29.23096944359805,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2979,148.0,0.0,0.0,647.0,19.0,37.0,92314.0,0.0,25.612726695598774,0.0,0.0,24520.393018484116,,,,,,,,,,,,,,,,,,,,,11.034504182503673,8.019353148637224,25.254934655221938,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2980,148.0,0.0,0.0,668.0,20.0,21.0,92335.0,0.0,12.61864271623151,0.0,0.0,24522.61648964882,,,,,,,,,,,,,,,,,,,,,5.168665025695158,4.190076047700301,12.535158532598576,0.09848005573156593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2981,149.0,0.0,0.0,36.0,1.0,36.0,92371.0,0.0,28.584961394326292,0.0,0.0,24631.709439992905,,,,,,,,,,,,,,,,,,,,,13.727029660857408,8.450443351440002,28.14705428805725,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2982,149.0,0.0,0.0,60.0,2.0,24.0,92395.0,0.0,16.417750420111254,0.0,0.0,24634.412738084793,,,,,,,,,,,,,,,,,,,,,7.59470633562657,5.022938707247014,16.267997194447915,0.41715489141674567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2983,149.0,0.0,0.0,89.0,3.0,29.0,92424.0,0.0,20.840078781103013,0.0,0.0,24637.593935728073,,,,,,,,,,,,,,,,,,,,,8.793633641665553,6.977890753785335,20.626295369939218,0.010123276996845986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2984,149.0,0.0,0.0,112.0,4.0,23.0,92447.0,0.0,15.668575893458847,0.0,0.0,24639.972076654434,,,,,,,,,,,,,,,,,,,,,6.570887763234791,5.310664725815568,15.548526980338146,0.13107715684430132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2985,149.0,0.0,0.0,164.0,5.0,52.0,92499.0,0.0,40.84416605812834,0.0,0.0,24645.185659885406,,,,,,,,,,,,,,,,,,,,,18.21751936344909,12.914102237047134,39.97676861168372,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,149.0,0.0,0.0,207.0,6.0,43.0,92542.0,0.0,28.521796928466188,0.0,0.0,24649.526540756226,,,,,,,,,,,,,,,,,,,,,12.312948210101414,9.38786577350387,28.04840892487265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987,149.0,0.0,0.0,235.0,7.0,28.0,92570.0,0.0,19.01211978796217,0.0,0.0,24652.586314678192,,,,,,,,,,,,,,,,,,,,,9.876028165072253,5.672954733840009,18.773118463147988,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2988,149.0,0.0,0.0,267.0,8.0,32.0,92602.0,0.0,21.63690092785634,0.0,0.0,24656.042330741882,,,,,,,,,,,,,,,,,,,,,8.386800401529428,7.437829179927915,21.41132455278842,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2989,149.0,0.0,0.0,289.0,9.0,22.0,92624.0,0.0,13.935770282179895,0.0,0.0,24658.338364362717,,,,,,,,,,,,,,,,,,,,,6.331296952654952,4.345519033313261,13.824116157420166,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2990,149.0,0.0,0.0,324.0,10.0,35.0,92659.0,0.0,16.807582909962207,0.0,0.0,24661.908713817596,,,,,,,,,,,,,,,,,,,,,7.051321243528107,5.559277123636754,16.59395798845765,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2991,149.0,0.0,0.0,350.0,11.0,26.0,92685.0,0.0,10.872497934361993,0.0,0.0,24664.69622516632,,,,,,,,,,,,,,,,,,,,,5.814220152561445,4.203616820024766,10.796678607906063,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2992,149.0,0.0,0.0,369.0,12.0,19.0,92704.0,0.0,11.57690895673387,0.0,0.0,24666.82206273079,,,,,,,,,,,,,,,,,,,,,4.691346970054149,4.0209276903122655,11.510783420360141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2993,149.0,0.0,0.0,402.0,13.0,33.0,92737.0,0.0,18.96933373612108,0.0,0.0,24670.344361782074,,,,,,,,,,,,,,,,,,,,,7.621554678604074,6.550326366155727,18.755314305022893,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2994,149.0,0.0,0.0,427.0,14.0,25.0,92762.0,0.0,14.829423060901325,0.0,0.0,24673.197521209717,,,,,,,,,,,,,,,,,,,,,6.436034823824082,4.56692976895292,14.697903299000426,0.6775516978744331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2995,149.0,0.0,0.0,465.0,15.0,38.0,92800.0,0.0,31.334315646654606,0.0,0.0,24677.115275621414,,,,,,,,,,,,,,,,,,,,,15.05346041743432,9.301104917353877,30.823901129149284,0.6719221393582302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2996,149.0,0.0,0.0,516.0,16.0,51.0,92851.0,0.0,43.41416252476874,0.0,0.0,24682.24097275734,,,,,,,,,,,,,,,,,,,,,20.827089641011998,13.029757999741484,42.43681214054609,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2997,149.0,0.0,0.0,574.0,17.0,58.0,92909.0,0.0,40.14065160416718,0.0,0.0,24687.97886109352,,,,,,,,,,,,,,,,,,,,,18.21356175044593,12.12872470296564,39.16255096201439,0.45072445159655206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2998,149.0,0.0,0.0,611.0,18.0,37.0,92946.0,0.0,25.80520644159759,0.0,0.0,24692.010369062424,,,,,,,,,,,,,,,,,,,,,11.122047359417712,7.9407056772550995,25.444554353451693,0.7195069814962959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2999,149.0,0.0,0.0,648.0,19.0,37.0,92983.0,0.0,26.762580256833754,0.0,0.0,24695.764383792877,,,,,,,,,,,,,,,,,,,,,11.318892930005704,8.61754901061484,26.39654791771106,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,149.0,0.0,0.0,696.0,20.0,48.0,93031.0,0.0,32.338704860305036,0.0,0.0,24700.505281209946,,,,,,,,,,,,,,,,,,,,,13.662312157073993,10.020289942156593,31.746374880150913,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001,150.0,0.0,0.0,48.0,1.0,48.0,93079.0,0.0,29.79854978806228,0.0,0.0,24809.681984186172,,,,,,,,,,,,,,,,,,,,,12.76601926646073,9.24116685924893,29.244240099230545,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002,150.0,0.0,0.0,63.0,2.0,15.0,93094.0,0.0,11.786669223337775,0.0,0.0,24811.387134075165,,,,,,,,,,,,,,,,,,,,,6.115533100530177,3.6727422411046864,11.718361230930455,0.7018037302811144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003,150.0,0.0,0.0,85.0,3.0,22.0,93116.0,0.0,19.773731243658666,0.0,0.0,24813.67014694214,,,,,,,,,,,,,,,,,,,,,10.202931688506451,6.142332904413388,19.588424006099714,0.4519731512740446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,150.0,0.0,0.0,120.0,4.0,35.0,93151.0,0.0,24.49507567974104,0.0,0.0,24817.177788972855,,,,,,,,,,,,,,,,,,,,,10.924624904065306,7.451254597894552,24.16101167042794,0.491316118509869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3005,150.0,0.0,0.0,157.0,5.0,37.0,93188.0,0.0,28.764715041341283,0.0,0.0,24821.029866695404,,,,,,,,,,,,,,,,,,,,,13.572631730569942,8.770386621036621,28.31913762341941,0.32997734255206945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3006,150.0,0.0,0.0,181.0,6.0,24.0,93212.0,0.0,21.337343445795717,0.0,0.0,24823.531348228455,,,,,,,,,,,,,,,,,,,,,11.160600735615349,6.604707036832758,21.11169129904775,0.6623702161371472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3007,150.0,0.0,0.0,255.0,7.0,74.0,93286.0,0.0,47.97517900408797,0.0,0.0,24830.905561447144,,,,,,,,,,,,,,,,,,,,,21.516222781706357,14.932807761595381,46.47588380997787,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3008,150.0,0.0,0.0,280.0,8.0,25.0,93311.0,0.0,19.14588056296188,0.0,0.0,24833.497599363327,,,,,,,,,,,,,,,,,,,,,9.59747284424288,5.555718467742813,18.943812422889167,0.7752653529928654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3009,150.0,0.0,0.0,300.0,9.0,20.0,93331.0,0.0,13.15850284405102,0.0,0.0,24835.684740304947,,,,,,,,,,,,,,,,,,,,,6.305056596308274,3.858568755008344,13.058505664949086,0.7502822763411706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010,150.0,0.0,0.0,329.0,10.0,29.0,93360.0,0.0,19.875488863843884,0.0,0.0,24838.691502571106,,,,,,,,,,,,,,,,,,,,,8.90177767911737,6.608629661164553,19.65663091635126,0.038161434437798514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,150.0,0.0,0.0,359.0,11.0,30.0,93390.0,0.0,13.125150800312966,0.0,0.0,24841.683262586594,,,,,,,,,,,,,,,,,,,,,6.601489283931001,5.227311338443623,13.017958912216601,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3012,150.0,0.0,0.0,382.0,12.0,23.0,93413.0,0.0,21.0,0.0,0.0,24844.274757385254,,,,,,,,,,,,,,,,,,,,,11.221353477924028,6.1031973843175855,20.783454996545846,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3013,150.0,0.0,0.0,409.0,13.0,27.0,93440.0,0.0,21.459393109936418,0.0,0.0,24847.469407081604,,,,,,,,,,,,,,,,,,,,,10.323419623092233,6.8886583995133766,21.22308572848417,0.1810182549412298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3014,150.0,0.0,0.0,426.0,14.0,17.0,93457.0,0.0,11.54562543492453,0.0,0.0,24849.376842737198,,,,,,,,,,,,,,,,,,,,,5.711201035874179,3.525158437155387,11.471466478805803,0.7171596263946041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3015,150.0,0.0,0.0,475.0,15.0,49.0,93506.0,0.0,34.39961244607497,0.0,0.0,24854.580267190933,,,,,,,,,,,,,,,,,,,,,14.63775759050716,10.748892084649164,33.74982823077344,0.0776735806951574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3016,150.0,0.0,0.0,502.0,16.0,27.0,93533.0,0.0,19.850585411762207,0.0,0.0,24857.382820129395,,,,,,,,,,,,,,,,,,,,,9.733564246291472,6.372166116746355,19.62701357725327,0.310275997347368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3017,150.0,0.0,0.0,540.0,17.0,38.0,93571.0,0.0,24.435689028508218,0.0,0.0,24861.22586417198,,,,,,,,,,,,,,,,,,,,,11.283716942134665,7.693102817439165,24.05499371714768,0.462151652573738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3018,150.0,0.0,0.0,579.0,18.0,39.0,93610.0,0.0,32.32020602672553,0.0,0.0,24865.18598675728,,,,,,,,,,,,,,,,,,,,,16.19397314449929,9.13770728511125,31.75211354907466,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3019,150.0,0.0,0.0,623.0,19.0,44.0,93654.0,0.0,17.565056759795578,0.0,0.0,24869.51389479637,,,,,,,,,,,,,,,,,,,,,4.393618775406809,5.813742418218338,17.406533193531548,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020,150.0,0.0,0.0,654.0,20.0,31.0,93685.0,0.0,18.900154255429495,0.0,0.0,24872.784744501114,,,,,,,,,,,,,,,,,,,,,7.4722252528695865,6.192727612294203,18.705908383449064,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3021,151.0,0.0,0.0,42.0,1.0,42.0,93727.0,0.0,32.07238857898285,0.0,0.0,24981.459278345108,,,,,,,,,,,,,,,,,,,,,13.518597192112587,10.565879545277877,31.567711351906585,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3022,151.0,0.0,0.0,73.0,2.0,31.0,93758.0,0.0,23.43657846579255,0.0,0.0,24984.678872823715,,,,,,,,,,,,,,,,,,,,,10.458220569641927,7.560363273548756,23.158667805076004,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3023,151.0,0.0,0.0,112.0,3.0,39.0,93797.0,0.0,32.1349306389617,0.0,0.0,24988.505053043365,,,,,,,,,,,,,,,,,,,,,15.068008820803616,9.624336370395074,31.61046761972218,0.7529862873054068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3024,151.0,0.0,0.0,145.0,4.0,33.0,93830.0,0.0,23.091825333346655,0.0,0.0,24991.718025684357,,,,,,,,,,,,,,,,,,,,,9.952489288401896,7.328105982443696,22.808988354550134,0.41911440233334163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3025,151.0,0.0,0.0,197.0,5.0,52.0,93882.0,0.0,40.241052893486724,0.0,0.0,24996.915927171707,,,,,,,,,,,,,,,,,,,,,18.610917392119624,12.015408101335591,39.35194973661999,0.5252655560504729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3026,151.0,0.0,0.0,242.0,6.0,45.0,93927.0,0.0,32.05755691837847,0.0,0.0,25001.500147104263,,,,,,,,,,,,,,,,,,,,,13.02935772016142,10.69628221803084,31.534272832363104,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3027,151.0,0.0,0.0,294.0,7.0,52.0,93979.0,0.0,29.218293400305924,0.0,0.0,25006.830715179443,,,,,,,,,,,,,,,,,,,,,11.707129800503496,9.16894097609362,28.666827639130375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3028,151.0,0.0,0.0,329.0,8.0,35.0,94014.0,0.0,26.683372038798318,0.0,0.0,25010.355457782745,,,,,,,,,,,,,,,,,,,,,11.732383125183373,8.412050004779024,26.325363030114097,0.6791856570230635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3029,151.0,0.0,0.0,371.0,9.0,42.0,94056.0,0.0,27.801251903187275,0.0,0.0,25014.59985780716,,,,,,,,,,,,,,,,,,,,,11.529630298506694,8.65327855012438,27.371723505938373,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3030,151.0,0.0,0.0,390.0,10.0,19.0,94075.0,0.0,8.263075317965441,0.0,0.0,25016.56723880768,,,,,,,,,,,,,,,,,,,,,3.1186201738410344,2.9694882689355806,8.220253822052745,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3031,151.0,0.0,0.0,420.0,11.0,30.0,94105.0,0.0,9.510006846398566,0.0,0.0,25019.754544496536,,,,,,,,,,,,,,,,,,,,,5.172482278873834,3.947982501354654,9.439448385081707,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3032,151.0,0.0,0.0,443.0,12.0,23.0,94128.0,0.0,11.840638168990246,0.0,0.0,25022.25270009041,,,,,,,,,,,,,,,,,,,,,4.056183969481264,4.1814674926309685,11.770875918653566,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3033,151.0,0.0,0.0,469.0,13.0,26.0,94154.0,0.0,15.616250878558988,0.0,0.0,25025.033264636993,,,,,,,,,,,,,,,,,,,,,7.5681053262199205,5.128889890170374,15.450365420552954,0.028806326063632093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,151.0,0.0,0.0,498.0,14.0,29.0,94183.0,0.0,13.229944615218255,0.0,0.0,25028.06492972374,,,,,,,,,,,,,,,,,,,,,4.261103468755186,4.610824670732121,13.132624731462549,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3035,151.0,0.0,0.0,545.0,15.0,47.0,94230.0,0.0,31.523562829111203,0.0,0.0,25033.035736322403,,,,,,,,,,,,,,,,,,,,,13.818566361280045,9.917406526983765,30.935931136472856,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3036,151.0,0.0,0.0,589.0,16.0,44.0,94274.0,0.0,33.765004938588376,0.0,0.0,25037.424635887146,,,,,,,,,,,,,,,,,,,,,14.994323741237572,11.00757118229627,33.17156465171272,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3037,151.0,0.0,0.0,620.0,17.0,31.0,94305.0,0.0,17.33545365421951,0.0,0.0,25040.695849895477,,,,,,,,,,,,,,,,,,,,,7.071208705044657,5.955786076852166,17.150530094021075,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3038,151.0,0.0,0.0,674.0,18.0,54.0,94359.0,0.0,40.33414020589473,0.0,0.0,25045.974934577942,,,,,,,,,,,,,,,,,,,,,16.892581568198473,12.823907105603741,39.50090310652196,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3039,151.0,0.0,0.0,718.0,19.0,44.0,94403.0,0.0,29.44424951614951,0.0,0.0,25050.746824502945,,,,,,,,,,,,,,,,,,,,,12.084712491339882,9.552020722750715,28.970434064224946,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,151.0,0.0,0.0,745.0,20.0,27.0,94430.0,0.0,16.129804166935372,0.0,0.0,25053.594977378845,,,,,,,,,,,,,,,,,,,,,6.1854269794251575,5.523955795067102,15.994771186091892,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,152.0,0.0,0.0,17.0,1.0,17.0,94447.0,0.0,10.409549082572866,0.0,0.0,25169.660480499268,,,,,,,,,,,,,,,,,,,,,4.883263015589352,3.1940521921074967,10.347217699489127,0.5945895230706519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,152.0,0.0,0.0,46.0,2.0,29.0,94476.0,0.0,22.712772973843332,0.0,0.0,25172.802690267563,,,,,,,,,,,,,,,,,,,,,10.004719932503296,7.657725594283318,22.46754872570342,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3043,152.0,0.0,0.0,73.0,3.0,27.0,94503.0,0.0,18.795351347129746,0.0,0.0,25175.95547223091,,,,,,,,,,,,,,,,,,,,,8.410299320846164,6.054557195216224,18.60546559118367,0.29774800635330123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3044,152.0,0.0,0.0,103.0,4.0,30.0,94533.0,0.0,14.493958618833735,0.0,0.0,25179.21559548378,,,,,,,,,,,,,,,,,,,,,5.02994174405547,4.79245054732373,14.37178957387024,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3045,152.0,0.0,0.0,130.0,5.0,27.0,94560.0,0.0,17.359555435024106,0.0,0.0,25182.07909846306,,,,,,,,,,,,,,,,,,,,,6.581686140455877,6.092140998623651,17.2162652234134,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3046,152.0,0.0,0.0,151.0,6.0,21.0,94581.0,0.0,13.104578515908203,0.0,0.0,25184.399164676666,,,,,,,,,,,,,,,,,,,,,5.96148208377456,4.319747729759384,13.00538515707794,0.2782760258406506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3047,152.0,0.0,0.0,203.0,7.0,52.0,94633.0,0.0,28.981600620475188,0.0,0.0,25189.489919662476,,,,,,,,,,,,,,,,,,,,,11.760657043348484,9.298174459087551,28.42687177089108,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3048,152.0,0.0,0.0,232.0,8.0,29.0,94662.0,0.0,20.752886445362815,0.0,0.0,25192.38565325737,,,,,,,,,,,,,,,,,,,,,8.713834345482224,6.935568698477772,20.541247202501626,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3049,152.0,0.0,0.0,288.0,9.0,56.0,94718.0,0.0,32.734301988755526,0.0,0.0,25197.757310152054,,,,,,,,,,,,,,,,,,,,,12.876646886580208,9.95687610145531,32.07733235047564,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050,152.0,0.0,0.0,309.0,10.0,21.0,94739.0,0.0,9.966819393680654,0.0,0.0,25200.13042616844,,,,,,,,,,,,,,,,,,,,,4.053137280117598,3.073260378077997,9.901496602506596,0.4859639539174344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3051,152.0,0.0,0.0,325.0,11.0,16.0,94755.0,0.0,2.2436568307672133,0.0,0.0,25202.081408262253,,,,,,,,,,,,,,,,,,,,,2.0317551636130142,0.40679955365833276,2.237855810615602,0.7753880776515201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3052,152.0,0.0,0.0,365.0,12.0,40.0,94795.0,0.0,25.81797918454381,0.0,0.0,25205.997417211533,,,,,,,,,,,,,,,,,,,,,10.816969042401022,8.325335268135598,25.43614728126302,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3053,152.0,0.0,0.0,387.0,13.0,22.0,94817.0,0.0,11.756701296693386,0.0,0.0,25208.338073015213,,,,,,,,,,,,,,,,,,,,,5.778277034763857,3.22397642383015,11.652873295646579,0.5836907174419321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3054,152.0,0.0,0.0,458.0,14.0,71.0,94888.0,0.0,48.62691374921958,0.0,0.0,25215.355823755264,,,,,,,,,,,,,,,,,,,,,22.906653528521478,13.825827143511216,47.094683621253424,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3055,152.0,0.0,0.0,497.0,15.0,39.0,94927.0,0.0,28.28176922677335,0.0,0.0,25219.51858305931,,,,,,,,,,,,,,,,,,,,,13.275825152837992,8.158908877814758,27.819623473135472,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3056,152.0,0.0,0.0,574.0,16.0,77.0,95004.0,0.0,60.018920139493254,0.0,0.0,25227.181487560272,,,,,,,,,,,,,,,,,,,,,27.796557278878783,18.564323362548798,57.99451626703741,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,152.0,0.0,0.0,612.0,17.0,38.0,95042.0,0.0,30.52164510230456,0.0,0.0,25231.337913274765,,,,,,,,,,,,,,,,,,,,,15.148186629449333,9.558520894724948,30.005995996382246,0.7269363244499367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
